target	AAA0054	AAA0135	BAA0623	BAA0635	BAA0828	BAA0835	BAA0843	BAA1015	BAA1059	BAA1320	BAA1417	BAA1474	BAA1485	BAA1488	BAA1526	BAA1543	BAA1547	BAA1550	BAB0194	BAB0183	BAA1575	BAB0076	BAB0103	BAB0398	BAB0367	BAB0377	BAB0389	BAB0565	BAB0454	BAB0480	BAB0507	BAB0509	BAB0514	BAB0519	BAB0536	BAA1007	BAB0598	BAB0634	BAB0667	BAB0712	BAB0714	BAB0738	BAB0804	BAB0849	BAB0851	BAB0881	BAB0902	BAB0936	BAB1051	BAB1156	BAB1162	BAB1164	BAB1175	BAB1379	BAB1569	BAB1634	BAB1759	BAB1781	BAB1834	BAB1836	BAB1930	BAB2086	BAB2104	BAB2129	BAB2136	BAB2148	BAC0117	BAC0122	BAC0171	BAC0198	BAC0311	BAC0324	BAC0350	BAC0164	BAC0386	BAC0397	BAC0412	BAC0423	BAC0435	BAC0449	BAC0451	BAC0462	BAC0565	BAC0629	BAC0694	BAC0869	BAC0877	BAC0884	BAC0890	BAC0913	BAC0922	BAC0959	BAC0965	BAC0999	BAC1048	BAC1074	BAC0485	BAC1215	BAC1226	BAB0857	BAC0481	BAC0134	BAA0918	AAA0252	AAA0265	AAA0274	BAA0178	BAA0202	BAA0297	BAA0383	BAA0402	BAA0500	BAA0551	BAA0584	BAA0592	BAA0600	BAA0673	BAA0985	BAA1047	BAA1105	BAA1152	BAA1228	BAA1244	BAA1340	BAA1343	BAA1487	BAA1525	BAA1527	BAA1535	BAA1537	BAA1579	BAB0030	BAB0046	BAB0092	BAB1780	BAB0191	BAB0264	BAB0271	BAB0450	BAB1486	BAB0549	BAB0650	BAB0740	BAB0847	BAB1028	BAB1076	BAB1100	BAB1145	BAB1160	BAB1192	BAB1224	BAB1280	BAB1330	BAB1369	BAB1388	BAB1470	BAB1479	BAB1495	BAB1633	BAB1692	BAB1733	BAB1761	BAB1813	BAB1894	BAB1924	BAB1934	BAB1949	BAC0076	BAC0086	BAC0113	BAC0162	BAC0169	BAC0180	BAC0304	BAC0414	BAC0418	BAC0431	BAC0514	BAC0630	BAC0645	BAC0699	BAC0717	BAC0723	BAC0740	BAC0744	BAC0764	BAC0768	BAC0796	BAC0843	BAC0857	BAC0866	BAC0868	BAC0938	BAC0995	BAC1020	BAC1076	BAC0375	BAA1179	BAC1080	BAB0297	BAC0637	BAB0775	BAB1567
VEGFA_09_145	0.008032129	0.005865103	0.027638191	0.005555556	0.015564202	0.010638298	0.002358491	0.010416667	0.024464832	0.013641133	0.007109005	0.011764706	0.011173184	0.009174312	0.003759398	0.003584229	0.011990408	0.016528926	0	0.006289308	0.008333333	0.009646302	0.006072874	0.00990099	0	0.006329114	0.006872852	0.005988024	0.004926108	0.00248139	0	0.00511509	0.012658228	0	0.002840909	0.002392344	0.018404908	0.00297619	0.021428571	0.009478673	0.003021148	0	0.008287293	0.017241379	0.011111111	0.013477089	0.011627907	0.013114754	0.005420054	0.008522727	0.004115226	0.018072289	0.005797101	0.006493506	0.003174603	0.003816794	0.005602241	0.003623188	0.008571429	0.011461318	0.00982801	0.003846154	0.007633588	0.004444444	0.010344828	0.006734007	0.009746589	0.010752688	0.004739336	0.012931034	0.01607717	0.017857143	0.015974441	0.002617801	0.002898551	0	0.015037594	0.009677419	0.005540166	0.002666667	0	0.006060606	0.025423729	0.004237288	0	0.005208333	0.009404389	0.009259259	0.005181347	0.00623053	0.007481297	0.005665722	0.018181818	0	0	0	0.004115226	0.028037383	0.005665722	0.006060606	0.015810277	0	0.008782936	0	0.009771987	0	0.004201681	0.003703704	0.009868421	0.002304147	0.002352941	0.007792208	0.015151515	0.00921659	0.008498584	0.003610108	0.007772021	0.009153318	0.013636364	0.01754386	0.006309148	0.003546099	0.006060606	0.008379888	0.002994012	0.003853565	0.026315789	0.006263048	0.007142857	0.003937008	0.002008032	0.003623188	0.00887574	0.011538462	0.00973236	0.017006803	0.003533569	0.00887574	0.002816901	0.012987013	0.010989011	0	0.013513514	0.010948905	0.008130081	0.011560694	0.002283105	0.003333333	0.011976048	0.015544041	0.002597403	0.013729977	0.013289037	0.016	0	0.010830325	0.004545455	0.006451613	0.00862069	0.010676157	0.005714286	0.005780347	0.004830918	0.003676471	0.0041841	0.019704433	0.012690355	0	0.008571429	0.013761468	0.012376238	0.007936508	0.009689922	0.01171875	0.016042781	0.005076142	0.017456359	0.009451796	0.005964215	0.015544041	0	0.021929825	0.005681818	0.007978723	0	0.003676471	0	0.010416667	0.008595989	0.011764706	0.00330033	0.007792208	0.003984064	0.003802281	0.007380074	0.006048387	0.023054755	0	0.012931034	0.009661836	0.003436426	0.019512195	0.01179941
VEGFA_09_162	0.020491803	0.002949853	0.007594937	0.002816901	0.004032258	0.010869565	0.00477327	0.006968641	0	0.012861736	0.007159905	0.019607843	0	0.00617284	0.003816794	0	0.004926108	0.004329004	0.011111111	0.006309148	0	0	0.010288066	0.002506266	0	0.006451613	0.003424658	0	0.012345679	0.007575758	0.010288066	0.005194805	0.017948718	0.017777778	0.011461318	0.004819277	0	0.006060606	0	0.004739336	0.003067485	0	0.002777778	0.008695652	0.014124294	0.010840108	0.007142857	0	0.005494505	0.008403361	0	0.003067485	0.017699115	0	0	0	0.002777778	0.003690037	0.005813953	0.014749263	0.01	0.003831418	0.011695906	0.008810573	0.013986014	0.01369863	0.009765625	0.013404826	0.004854369	0.004444444	0.009677419	0.003012048	0.006472492	0.002638522	0.005830904	0.021390374	0	0.006430868	0.005602241	0.002724796	0	0.003115265	0.004329004	0	0	0.005208333	0.012383901	0.009230769	0.005102041	0.009433962	0.01010101	0.002840909	0	0.009302326	0	0.014285714	0.006185567	0.038834951	0.002873563	0.00619195	0.004	0.00921659	0.002544529	0.006993007	0.003236246	0.002849003	0.004255319	0	0	0.007042254	0.007142857	0.007874016	0.00511509	0.009389671	0.002873563	0.003623188	0.010362694	0.006944444	0.004504505	0	0	0.007246377	0.00804829	0.00280112	0.003021148	0.001953125	0.016556291	0.00212766	0.014285714	0.012048193	0.006224066	0.007246377	0.005952381	0.007722008	0.017326733	0.003424658	0.003597122	0.005865103	0.008522727	0	0.003663004	0	0.013745704	0.007407407	0.004048583	0.008823529	0.009302326	0.013513514	0.003067485	0.005154639	0.002604167	0.01627907	0	0.008196721	0	0.018050542	0.004672897	0.002164502	0.008658009	0	0	0.011363636	0.004926108	0.011363636	0	0.010075567	0.005221932	0.007874016	0.011461318	0.009478673	0.020304569	0.016260163	0.017928287	0.007936508	0.013550136	0.015384615	0.002518892	0	0.006072874	0.013020833	0	0	0.011494253	0.010695187	0	0.014869888	0	0	0.00591716	0.014218009	0.003333333	0.002638522	0.009459459	0.003802281	0.011450382	0.014314928	0.01734104	0.018867925	0.013071895	0	0.006944444	0.039800995	0.006042296
VEGFA_09_166	0.020242915	0.005970149	0.025188917	0.005571031	0	0.016304348	0.002347418	0.010416667	0.012383901	0.013669821	0.002358491	0.015686275	0.017142857	0.01552795	0	0.02166065	0.002398082	0.008403361	0.010989011	0	0.008403361	0.006430868	0.006036217	0.015075377	0.012765957	0.009433962	0	0.029761905	0.009852217	0.025	0.006185567	0.007712082	0.007751938	0.0155902	0.011235955	0.002398082	0.018072289	0.006116208	0	0.014354067	0.009036145	0.02259887	0.013774105	0.014409222	0.002793296	0.021857923	0.011737089	0	0	0.016806723	0.025210084	0.009146341	0	0.006410256	0.003225806	0.019379845	0.013888889	0.007462687	0.008746356	0.011594203	0.012376238	0.003861004	0.011605416	0.008928571	0.01048951	0.003378378	0.011741683	0	0.004807692	0.00877193	0.006472492	0.017964072	0.006451613	0.013157895	0.002890173	0.021505376	0.011406844	0.006430868	0.008379888	0.005405405	0.015503876	0.015432099	0.025210084	0.008547009	0.020100503	0.010471204	0.0125	0	0.010362694	0.00955414	0.004987531	0.00286533	0	0.004651163	0	0	0.006224066	0.009345794	0	0.006134969	0.016194332	0.009195402	0.01375	0.006896552	0.032154341	0.002849003	0.006315789	0.01119403	0.019672131	0.004694836	0.002403846	0.007792208	0.007692308	0.009259259	0.00862069	0.003690037	0.022900763	0.011494253	0.00896861	0	0.018867925	0.003649635	0.006097561	0.011111111	0	0.009746589	0.006734007	0.01039501	0	0	0.010183299	0.033210332	0.017804154	0.015503876	0.009756098	0.006802721	0.007246377	0.011940299	0	0.012987013	0.003745318	0.016759777	0.016835017	0.018450185	0.032921811	0.008797654	0.018475751	0.00330033	0.003012048	0.005181347	0.010335917	0.006993007	0.003367003	0.016260163	0.009771987	0.010869565	0.006864989	0.008639309	0.03030303	0	0.017142857	0.005681818	0.009708738	0.007380074	0.008547009	0.004962779	0.010178117	0	0.008498584	0.014018692	0.007518797	0.012195122	0.007782101	0.023529412	0.005347594	0	0.005089059	0.005714286	0.003992016	0.010582011	0	0.004504505	0.019886364	0.010638298	0	0.003676471	0.008438819	0.01048951	0	0.018823529	0.006666667	0.015748031	0.006666667	0.007692308	0.015037594	0.016359918	0.008902077	0.011235955	0.004282655	0.014634146	0.027491409	0.02	0.017804154
VEGFA_09_175	0	0	0.002538071	0.002840909	0.004032258	0.011049724	0.012048193	0.007067138	0.009493671	0.012875536	0.007177033	0.003952569	0.008474576	0.003205128	0.011627907	0	0.002487562	0.012765957	0.005555556	0.003236246	0.011299435	0.013333333	0.016460905	0.005	0	0.00974026	0.010526316	0.00617284	0.015037594	0.015267176	0.008421053	0.01061008	0.010416667	0.015695067	0.008695652	0.01216545	0.00625	0.00621118	0	0	0.003115265	0.017142857	0.005665722	0.014705882	0.011299435	0.016483516	0.011933174	0	0.013736264	0.005747126	0.012765957	0.009404389	0.00591716	0.019607843	0.003311258	0	0.005813953	0.007462687	0.002915452	0.002906977	0.007518797	0	0.005859375	0.009009009	0.010638298	0	0.005976096	0.005420054	0	0	0.00660066	0.006079027	0.009966777	0.005405405	0.005934718	0.010928962	0.003861004	0.009868421	0.011428571	0.002717391	0.01285347	0	0.012987013	0.008733624	0.010126582	0	0.003154574	0.012820513	0.005076142	0.003205128	0.012820513	0.020114943	0	0.004761905	0	0	0.00210084	0	0.002949853	0.003115265	0	0.009345794	0.011703511	0.013986014	0.003246753	0.005865103	0.008438819	0	0.003355705	0.00234192	0.002386635	0.002695418	0.005141388	0	0	0	0.00530504	0.011655012	0.018181818	0	0.003144654	0.011070111	0.016227181	0.011331445	0.025	0.005928854	0.027027027	0.008528785	0	0	0.004132231	0.022556391	0.014880952	0.003846154	0.01	0.003436426	0.014981273	0.003030303	0.002857143	0.002222222	0.003703704	0.005649718	0.003460208	0.011235955	0.012711864	0.002915452	0.011682243	0.009933775	0.00619195	0.021276596	0.002624672	0	0.017241379	0.012195122	0.003344482	0.003703704	0.004672897	0.008830022	0	0.007272727	0.005847953	0.01754386	0.024390244	0.003787879	0	0.002512563	0.00530504	0.024793388	0.014792899	0.018691589	0.017857143	0.004098361	0.017892644	0.007843137	0.005479452	0	0.007792208	0.003883495	0.006134969	0.008064516	0	0.009090909	0.011527378	0.016393443	0.018518519	0.011320755	0.012987013	0.007117438	0.005882353	0	0.003460208	0.00802139	0.001367989	0.003921569	0	0.004166667	0.005988024	0.023076923	0.006578947	0.025773196	0	0	0.012269939
VEGFA_09_179	0.008196721	0.003021148	0.017994859	0.011299435	0.003984064	0.005555556	0.002415459	0.003508772	0.003154574	0.003222342	0.009569378	0.003891051	0.002906977	0	0.007662835	0.010869565	0.007263923	0.012820513	0	0	0.011494253	0.006514658	0.008163265	0.007692308	0	0.006389776	0.003496503	0.012048193	0	0	0.002105263	0.007731959	0.012953368	0.002262443	0.002857143	0.002415459	0	0.00308642	0.010869565	0.013888889	0.00304878	0	0.008450704	0.011764706	0	0	0.002369668	0.003333333	0	0	0	0.009433962	0.003003003	0	0.006430868	0.007633588	0.014367816	0.003773585	0.017910448	0.014619883	0.005063291	0	0.009727626	0.004484305	0	0.010204082	0.005928854	0.008219178	0.004830918	0	0	0.009118541	0.013289037	0.002688172	0.011869436	0.005434783	0.003921569	0	0.002793296	0.005449591	0.007731959	0.009345794	0.021459227	0	0	0	0.006369427	0.00952381	0.026455026	0.006369427	0.017632242	0.020172911	0	0.03286385	0	0	0.008368201	0	0.002857143	0.009375	0	0	0.006443299	0.007092199	0.003246753	0	0.010615711	0.011494253	0.016722408	0.007042254	0	0.013089005	0.010309278	0	0.002881844	0	0.012987013	0.013888889	0	0	0.006451613	0	0.004081633	0	0.015625	0.011811024	0.01010101	0.014925373	0	0	0.012526096	0	0.00295858	0.003968254	0.002463054	0	0	0.012012012	0.005747126	0.008810573	0	0	0.003424658	0	0.004149378	0.011764706	0.002298851	0	0.00308642	0	0.007874016	0.002352941	0.003412969	0.004081633	0.003367003	0.007326007	0.016317016	0.002173913	0.004405286	0.003623188	0	0.01754386	0.004926108	0.003773585	0.008658009	0.005037783	0.005194805	0	0	0	0.007633588	0.004132231	0.003952569	0.004016064	0.002724796	0.005291005	0.012787724	0.005825243	0.020283976	0	0	0.004504505	0.005780347	0	0.018691589	0.010948905	0.008547009	0.003623188	0.017492711	0.007462687	0.01	0	0.008130081	0.003891051	0.018796992	0.008213552	0.002949853	0.007604563	0.010845987	0.004926108	0.003508772	0.014925373	0.003021148
VEGFA_09_199	0.021367521	0.00952381	0.026595745	0.03003003	0.05106383	0.057471264	0.050125313	0.026315789	0.029411765	0.033860045	0.02676399	0.033057851	0.008849558	0.030201342	0.028225806	0.019305019	0.020833333	0.004424779	0.017857143	0.019933555	0.039393939	0.017182131	0.032679739	0.044270833	0.013333333	0.034246575	0.025454545	0.032679739	0.033678756	0.050397878	0.041304348	0.039660057	0.04076087	0.03255814	0.026865672	0.046153846	0.04516129	0.021875	0.048507463	0.02970297	0.016447368	0.035087719	0.023188406	0.042813456	0.020958084	0.031073446	0.02962963	0.013937282	0.011730205	0.033033033	0.039823009	0.006557377	0.018292683	0.020689655	0.03030303	0.048192771	0.015060241	0.023166023	0.031152648	0.018292683	0.044386423	0.028806584	0.027944112	0.024038462	0.014652015	0.014492754	0.045454545	0.027700831	0.066666667	0.032110092	0.047945205	0.032786885	0.028268551	0.036827195	0.0375	0.011494253	0.024590164	0.040677966	0.011730205	0.01971831	0.027173913	0.020477816	0.022222222	0.026785714	0.024	0.017045455	0.026578073	0.016286645	0.016304348	0.058631922	0.021220159	0.032934132	0.058823529	0.037558685	0	0.03125	0.026030369	0.02020202	0.045045045	0.044871795	0.044052863	0.03125	0.044776119	0.072992701	0.027303754	0.047169811	0.044247788	0.023904382	0.034722222	0.039119804	0.037593985	0.04735376	0.045822102	0.014778325	0.041543027	0.018867925	0.051490515	0.0215311	0.024271845	0.018867925	0.023489933	0.019157088	0.028077754	0.043478261	0.029508197	0.045360825	0.024561404	0.024553571	0.03030303	0.048582996	0.026315789	0.042145594	0.015873016	0.048780488	0.026666667	0.03202847	0.039525692	0.05015674	0.027108434	0.032258065	0.050980392	0.04	0.032608696	0.033962264	0.04845815	0.027439024	0.037128713	0.017605634	0.056962025	0.039548023	0.047091413	0.02189781	0.054945055	0.033613445	0.027681661	0.047058824	0.04400978	0.036951501	0.027522936	0.015209125	0.047904192	0.012048193	0.015384615	0.054901961	0.031818182	0.015706806	0.028169014	0.016260163	0.031152648	0.034482759	0.023872679	0.038135593	0.029723992	0.029288703	0.049275362	0.037634409	0.037333333	0.036437247	0.028199566	0.030812325	0.027027027	0.042056075	0.03058104	0.034985423	0.04950495	0.062015504	0.050691244	0.026022305	0.021341463	0.035087719	0.021428571	0.038781163	0.030812325	0.044715447	0.015686275	0.034482759	0.043076923	0.032388664	0.033936652	0.059139785	0.044776119	0.030927835	0.048231511
VEGFA_09_205	0.008547009	0.012232416	0.008042895	0	0.004032258	0	0.024813896	0.003584229	0.003278689	0.012074643	0.014705882	0.012	0.023460411	0	0	0.010909091	0.010416667	0.008849558	0.005813953	0.00330033	0.008849558	0.010033445	0.004192872	0.005208333	0.013761468	0.009966777	0.007220217	0.018867925	0.012886598	0.013157895	0.004291845	0.005571031	0.013333333	0.00678733	0.023738872	0.010025063	0	0.015923567	0.02238806	0.014354067	0.003134796	0.023529412	0.005847953	0.009259259	0.012012012	0.005633803	0.002475248	0.013986014	0.00862069	0.008746356	0.004273504	0.013029316	0.018404908	0.013513514	0.006666667	0.011857708	0.002881844	0.018587361	0.006024096	0.008902077	0.012886598	0.008	0.001960784	0.04954955	0.003676471	0.01459854	0.008179959	0.005797101	0.004975124	0	0.013157895	0.009404389	0.006756757	0.013812155	0.006024096	0	0.012096774	0.006756757	0.01734104	0.011142061	0.013368984	0.01320132	0.00896861	0	0.002583979	0.022099448	0.016129032	0.006578947	0.005405405	0.016129032	0.018134715	0.002906977	0	0.009569378	0	0.007518797	0.008528785	0	0.008645533	0.003164557	0.02892562	0.002427184	0.022427441	0.029411765	0.016556291	0.030395137	0.004357298	0	0.003448276	0.009501188	0.017369727	0.013586957	0.005333333	0.019138756	0.011940299	0.011406844	0.011080332	0.026506024	0.004716981	0.027522936	0	0.011152416	0.008492569	0.011494253	0.003194888	0.010141988	0.006779661	0.008830022	0.022222222	0.012244898	0.002123142	0.011494253	0.009463722	0.011952191	0.005102041	0.010452962	0.007662835	0.003076923	0.011396011	0.015909091	0.003773585	0.005714286	0.028571429	0	0.008583691	0.006116208	0.012376238	0.013605442	0.003194888	0.016483516	0.013513514	0.01216545	0.003389831	0.020746888	0.003355705	0.015151515	0.019323671	0.018561485	0.004504505	0.00754717	0.012048193	0	0	0.003861004	0.004424779	0.020618557	0.008196721	0.008064516	0.005988024	0	0.015424165	0.016877637	0.008230453	0.004132231	0.011235955	0	0.020671835	0.009960159	0.004192872	0.008219178	0	0.009302326	0.026785714	0.014164306	0	0.011627907	0.008928571	0.010869565	0.009146341	0	0.003546099	0.008287293	0.008368201	0.004081633	0.011494253	0.004237288	0.021604938	0.02	0.002262443	0.015625	0.025454545	0.005208333	0
VEGFA_09_29	0.011952191	0.002898551	0.007481297	0.013774105	0.011627907	0.016042781	0.00234192	0.010309278	0	0.015576324	0.004662005	0	0.008333333	0.021472393	0.007490637	0.007092199	0.023866348	0.008264463	0.010928962	0.00625	0.008287293	0.015923567	0.01	0.014778325	0.004201681	0.009375	0.003389831	0	0.002439024	0	0.008097166	0.010075567	0.007556675	0.004366812	0.011299435	0.01891253	0.012048193	0.00297619	0.010676157	0.004694836	0.00297619	0.005524862	0.010928962	0.00862069	0.002770083	0.00802139	0.018604651	0.013029316	0.007978723	0.013888889	0.008163265	0.015151515	0.011560694	0.019230769	0.012618297	0.003759398	0.005555556	0.003636364	0.002857143	0.011396011	0.017199017	0.011450382	0.017045455	0.026200873	0.013745704	0.003333333	0.001945525	0.00265252	0.023696682	0.012931034	0.003205128	0.005865103	0.003184713	0.007874016	0.002840909	0.02617801	0.018726592	0.003184713	0.011049724	0.005319149	0.010075567	0.009146341	0.0041841	0.004201681	0.00248139	0.036458333	0.012345679	0.006153846	0	0.00931677	0.017326733	0.011235955	0	0.004587156	0.066666667	0.013793103	0.004065041	0.037383178	0	0.01510574	0	0.00678733	0.013664596	0	0.006410256	0.008474576	0.004149378	0.014760148	0.00974026	0.006896552	0.014150943	0.005154639	0.005012531	0.00456621	0.005649718	0.007220217	0.01010101	0.00678733	0.013333333	0	0.012383901	0.003558719	0.007920792	0.002762431	0	0.009615385	0.009803922	0.012448133	0.007092199	0.003952569	0.010080645	0.028673835	0.020289855	0.003802281	0.012019231	0.006756757	0.007092199	0.014619883	0.002777778	0.002145923	0.010830325	0.016129032	0.006711409	0.003623188	0.004032258	0.002890173	0.013605442	0.019607843	0.005970149	0.005154639	0.002557545	0.009090909	0.006644518	0.007968127	0.009615385	0	0.011389522	0.018987342	0.012711864	0.014035088	0.034090909	0.016949153	0.004784689	0.007407407	0.016460905	0.004914005	0.010126582	0.015503876	0.005617978	0.013636364	0.004962779	0.011904762	0.009633911	0.007874016	0.018567639	0.020100503	0.00248139	0.003752345	0.003960396	0.018041237	0.011627907	0.004385965	0.014124294	0.005263158	0.009090909	0.010869565	0.012552301	0.006944444	0.00862069	0.011655012	0.013071895	0.01038961	0.005284016	0.011320755	0.003663004	0.014084507	0.00862069	0.007434944	0.016985138	0.014423077	0.017006803	0.019512195	0.026315789
VEGFA_09_35	0.007968127	0	0.004975124	0.002770083	0.01171875	0	0.002331002	0.010309278	0.003058104	0.008333333	0.004640371	0	0.002777778	0	0.015037594	0.003558719	0.004761905	0.004149378	0.005434783	0.006269592	0.002762431	0.003184713	0.025948104	0.004914005	0.012552301	0.00625	0.006779661	0.005882353	0.00486618	0.002469136	0.004056795	0.005050505	0.010126582	0.006564551	0	0.004728132	0	0.008928571	0.003558719	0.004651163	0.00297619	0.011049724	0.002747253	0	0.011049724	0.002659574	0.004640371	0.012861736	0	0.002785515	0	0	0.011527378	0.006369427	0.003194888	0.011278195	0.008264463	0.007246377	0.005747126	0.011396011	0.004914005	0.007633588	0.009487666	0.004366812	0.020547945	0	0.013565891	0	0.004716981	0	0.003174603	0.002932551	0.003184713	0.010471204	0.002832861	0.010471204	0.014981273	0.012738854	0	0.007978723	0.002531646	0.006079027	0.004201681	0.004201681	0	0.015544041	0.00619195	0.006134969	0.005050505	0.003115265	0	0.005617978	0	0.00921659	0	0	0	0.028037383	0	0.006042296	0.007905138	0.002262443	0.004962779	0.006666667	0.00955414	0.002816901	0.006198347	0	0	0.011520737	0.004694836	0.010309278	0.010025063	0.00462963	0.008498584	0.003610108	0.010178117	0.002257336	0.004444444	0	0.009345794	0.003558719	0.011857708	0.008287293	0	0.001912046	0.006535948	0.008281573	0	0.007874016	0.004032258	0.003584229	0.011627907	0.011406844	0.016908213	0	0.007042254	0.005830904	0.011142061	0.017130621	0.010791367	0	0.010033445	0	0.004	0.005730659	0.009090909	0.006535948	0	0.005154639	0.00255102	0.006833713	0.00990099	0.011904762	0.006389776	0.003584229	0.004514673	0.002109705	0	0.003508772	0	0.005649718	0.004761905	0.014705882	0.016460905	0.00245098	0.002531646	0.007692308	0.008426966	0.022727273	0	0.003968254	0	0	0	0.015075377	0.007444169	0.005639098	0.003952569	0.002583979	0	0	0.008474576	0.018567639	0.018181818	0	0	0.006944444	0.00862069	0.002325581	0.003278689	0.005194805	0.014473684	0.022641509	0.003649635	0.002	0	0.003745318	0.006369427	0.004807692	0.010273973	0.02955665	0.002923977
VEGFA_09_37	0.012	0.002906977	0.005037783	0	0	0	0.00234192	0.003448276	0.009202454	0.008368201	0.014084507	0.00390625	0.005602241	0.01242236	0.003816794	0.003558719	0.009638554	0.004166667	0	0	0.002793296	0.006451613	0.012096774	0.012468828	0.004291845	0	0.020408163	0.006060606	0.004950495	0.009975062	0.00204499	0.005154639	0.002564103	0.006564551	0.011235955	0.004750594	0.011976048	0.015015015	0.007117438	0.013888889	0.002985075	0.005555556	0	0.002873563	0.002824859	0.008108108	0.004662005	0.009708738	0.005347594	0.011204482	0.004098361	0.012012012	0.002906977	0	0.003164557	0.007604563	0.019607843	0.010948905	0	0.005747126	0.014851485	0	0.003846154	0.013157895	0.003496503	0	0.003898635	0.008064516	0.004761905	0.030172414	0.003205128	0.002949853	0	0.005263158	0.002898551	0	0.007575758	0.012738854	0.005571031	0.002673797	0.010178117	0.00304878	0	0.029661017	0	0	0.01242236	0.003125	0.010152284	0.003125	0.0025	0	0	0	0	0	0.006085193	0	0.00280112	0.015151515	0.007843137	0.006818182	0.008739076	0.006756757	0.028846154	0.002840909	0.004149378	0	0	0.002309469	0	0.007915567	0.002544529	0.00462963	0.008522727	0.010869565	0.002564103	0.009049774	0.009009009	0	0.01242236	0.007142857	0.011928429	0.002793296	0.011904762	0.003861004	0.006578947	0	0	0.003968254	0.006060606	0.003597122	0	0.007692308	0.004854369	0	0.007042254	0.008797654	0	0.002159827	0.010869565	0.010869565	0	0	0.004048583	0	0.004576659	0.006535948	0.003003003	0.005154639	0.007692308	0.006849315	0.010169492	0.004	0.003225806	0.007168459	0.006802721	0.010615711	0.012765957	0.007117438	0.005649718	0	0	0.007462687	0.004132231	0.002463054	0.002525253	0	0.011363636	0.004587156	0.007444169	0.003984064	0.005791506	0.007782101	0.010666667	0.005050505	0.02	0.001883239	0.003976143	0.002624672	0	0	0	0.005333333	0	0.007352941	0	0.003508772	0	0.002336449	0.003289474	0.013020833	0.003989362	0	0	0.00998004	0.011527378	0.015037594	0.004264392	0.004854369	0.006849315	0.009852217	0.00887574
VEGFA_09_55	0.004016064	0.005813953	0.010025063	0.005540166	0.003921569	0.032258065	0.006944444	0.003448276	0.003095975	0.020768432	0.006960557	0.011583012	0.011111111	0.012232416	0.003745318	0.007117438	0.016786571	0.024793388	0.016393443	0.006289308	0.016666667	0.009584665	0.012048193	0.019900498	0	0.012539185	0.010169492	0.005882353	0.009756098	0.004938272	0.006072874	0.012626263	0.002512563	0.010940919	0.011331445	0.016627078	0.023952096	0.005970149	0.017730496	0.018518519	0.002985075	0.005524862	0.019178082	0.00862069	0.005617978	0.008064516	0.013986014	0.003236246	0.00802139	0.008379888	0	0.009063444	0.011560694	0.012738854	0	0.011278195	0.008333333	0.02166065	0.014285714	0.00286533	0.007371007	0	0.001897533	0	0.010309278	0.013377926	0.005836576	0.018617021	0	0.008583691	0.006369427	0.011764706	0.012698413	0.010498688	0.008498584	0.005235602	0.018726592	0.006349206	0.011080332	0.01061008	0.01754386	0.012195122	0	0.004219409	0.002493766	0.020725389	0.003095975	0.009202454	0.005102041	0	0.004962779	0.002808989	0	0.018348624	0	0	0.012195122	0	0.008379888	0.024316109	0.019607843	0.011286682	0.013681592	0.026666667	0.009615385	0.002824859	0.016771488	0.003703704	0.012944984	0.009153318	0.014018692	0.010335917	0.007556675	0.00921659	0.005681818	0.010791367	0.005076142	0.009070295	0.004444444	0	0.00623053	0.021201413	0.013888889	0.011049724	0.011976048	0.011494253	0.009803922	0.010351967	0.007092199	0.007905138	0.008032129	0.007246377	0.005813953	0	0.014457831	0.003389831	0.007042254	0.008823529	0.008403361	0.017241379	0.021582734	0.010752688	0	0.010948905	0.004032258	0.008645533	0.002272727	0.006514658	0.005988024	0	0.01025641	0.009111617	0.003311258	0.007968127	0.006472492	0.007117438	0.015837104	0.012711864	0.02991453	0.028169014	0.011299435	0.005714286	0.014285714	0.018450185	0	0.007352941	0.01010101	0	0.016901408	0.01369863	0.002475248	0.015936255	0.007692308	0	0.005319149	0.010050251	0.0075	0.003766478	0.001980198	0	0.034883721	0.004405286	0.005617978	0.007915567	0	0.003636364	0.012552301	0.013986014	0.008571429	0	0.016393443	0.007792208	0.011889036	0.007575758	0.007352941	0.007984032	0.017142857	0.007434944	0.010706638	0.004830918	0.010204082	0.009803922	0
